Service,51,52
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
9,0,0
10,0,0.5
11,0,0.55
12,0,0.6
13,0,0.65
14,0,0.7
15,0,0.75
16,0,0.8
17,0,0.85
18,0,0.9
19,0,0.95
20,0,1
