Service,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
21,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.0087,0.0084,0.0081,0.0078,0.0075,0.0072,0.0069,0.0066,0.0063,0.006,0.0057,0.0054,0.0051,0.0048,0.0045,0.0042,0.0039,0.0036,0.0033,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
22,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.0077,0.0074,0.0071,0.0068,0.0065,0.0062,0.0059,0.0056,0.0053,0.005,0.0048,0.0046,0.0044,0.0042,0.004,0.0038,0.0036,0.0034,0.0032,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
23,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.0077,0.0074,0.0071,0.0068,0.0065,0.0062,0.0059,0.0056,0.0053,0.005,0.0048,0.0046,0.0044,0.0042,0.004,0.0038,0.0036,0.0034,0.0032,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
24,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.0077,0.0074,0.0071,0.0068,0.0065,0.0062,0.0059,0.0056,0.0053,0.005,0.0048,0.0046,0.0044,0.0042,0.004,0.0038,0.0036,0.0034,0.0032,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
25,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.0077,0.0074,0.0071,0.0068,0.0065,0.0062,0.0059,0.0056,0.0053,0.005,0.0048,0.0046,0.0044,0.0042,0.004,0.0038,0.0036,0.0034,0.0032,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
26,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.0077,0.0074,0.0071,0.0068,0.0065,0.0062,0.0059,0.0056,0.0053,0.005,0.0048,0.0046,0.0044,0.0042,0.004,0.0038,0.0036,0.0034,0.0032,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
27,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.0077,0.0074,0.0071,0.0068,0.0065,0.0062,0.0059,0.0056,0.0053,0.005,0.0048,0.0046,0.0044,0.0042,0.004,0.0038,0.0036,0.0034,0.0032,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
28,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.0077,0.0074,0.0071,0.0068,0.0065,0.0062,0.0059,0.0056,0.0053,0.005,0.0048,0.0046,0.0044,0.0042,0.004,0.0038,0.0036,0.0034,0.0032,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
29,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.0077,0.0074,0.0071,0.0068,0.0065,0.0062,0.0059,0.0056,0.0053,0.005,0.0048,0.0046,0.0044,0.0042,0.004,0.0038,0.0036,0.0034,0.0032,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
30,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.0077,0.0074,0.0071,0.0068,0.0065,0.0062,0.0059,0.0056,0.0053,0.005,0.0048,0.0046,0.0044,0.0042,0.004,0.0038,0.0036,0.0034,0.0032,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
31,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.0077,0.0074,0.0071,0.0068,0.0065,0.0062,0.0059,0.0056,0.0053,0.005,0.0048,0.0046,0.0044,0.0042,0.004,0.0038,0.0036,0.0034,0.0032,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
32,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.0077,0.0074,0.0071,0.0068,0.0065,0.0062,0.0059,0.0056,0.0053,0.005,0.0048,0.0046,0.0044,0.0042,0.004,0.0038,0.0036,0.0034,0.0032,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
33,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.0077,0.0074,0.0071,0.0068,0.0065,0.0062,0.0059,0.0056,0.0053,0.005,0.0048,0.0046,0.0044,0.0042,0.004,0.0038,0.0036,0.0034,0.0032,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
34,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.0077,0.0074,0.0071,0.0068,0.0065,0.0062,0.0059,0.0056,0.0053,0.005,0.0048,0.0046,0.0044,0.0042,0.004,0.0038,0.0036,0.0034,0.0032,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
35,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.0077,0.0074,0.0071,0.0068,0.0065,0.0062,0.0059,0.0056,0.0053,0.005,0.0048,0.0046,0.0044,0.0042,0.004,0.0038,0.0036,0.0034,0.0032,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
36,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.0077,0.0074,0.0071,0.0068,0.0065,0.0062,0.0059,0.0056,0.0053,0.005,0.0048,0.0046,0.0044,0.0042,0.004,0.0038,0.0036,0.0034,0.0032,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
37,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.0077,0.0074,0.0071,0.0068,0.0065,0.0062,0.0059,0.0056,0.0053,0.005,0.0048,0.0046,0.0044,0.0042,0.004,0.0038,0.0036,0.0034,0.0032,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
38,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.0077,0.0074,0.0071,0.0068,0.0065,0.0062,0.0059,0.0056,0.0053,0.005,0.0048,0.0046,0.0044,0.0042,0.004,0.0038,0.0036,0.0034,0.0032,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
39,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.0077,0.0074,0.0071,0.0068,0.0065,0.0062,0.0059,0.0056,0.0053,0.005,0.0048,0.0046,0.0044,0.0042,0.004,0.0038,0.0036,0.0034,0.0032,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
40,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.0077,0.0074,0.0071,0.0068,0.0065,0.0062,0.0059,0.0056,0.0053,0.005,0.0048,0.0046,0.0044,0.0042,0.004,0.0038,0.0036,0.0034,0.0032,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
41,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.0077,0.0074,0.0071,0.0068,0.0065,0.0062,0.0059,0.0056,0.0053,0.005,0.0048,0.0046,0.0044,0.0042,0.004,0.0038,0.0036,0.0034,0.0032,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
42,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.0077,0.0074,0.0071,0.0068,0.0065,0.0062,0.0059,0.0056,0.0053,0.005,0.0048,0.0046,0.0044,0.0042,0.004,0.0038,0.0036,0.0034,0.0032,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
43,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.0077,0.0074,0.0071,0.0068,0.0065,0.0062,0.0059,0.0056,0.0053,0.005,0.0048,0.0046,0.0044,0.0042,0.004,0.0038,0.0036,0.0034,0.0032,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
44,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.0077,0.0074,0.0071,0.0068,0.0065,0.0062,0.0059,0.0056,0.0053,0.005,0.0048,0.0046,0.0044,0.0042,0.004,0.0038,0.0036,0.0034,0.0032,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
45,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.0077,0.0074,0.0071,0.0068,0.0065,0.0062,0.0059,0.0056,0.0053,0.005,0.0048,0.0046,0.0044,0.0042,0.004,0.0038,0.0036,0.0034,0.0032,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
46,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.0077,0.0074,0.0071,0.0068,0.0065,0.0062,0.0059,0.0056,0.0053,0.005,0.0048,0.0046,0.0044,0.0042,0.004,0.0038,0.0036,0.0034,0.0032,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
47,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.0077,0.0074,0.0071,0.0068,0.0065,0.0062,0.0059,0.0056,0.0053,0.005,0.0048,0.0046,0.0044,0.0042,0.004,0.0038,0.0036,0.0034,0.0032,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
